"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Magnitude","Label","Cycle"
"675476419785405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1353;D1353;E1353))","sit down","2"
"675476439734712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1354;D1354;E1354))","sit down","2"
"675476459753097","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1355;D1355;E1355))","sit down","2"
"675476479806558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1356;D1356;E1356))","sit down","2"
"675476500099712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1357;D1357;E1357))","sit down","2"
"675476519810712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1358;D1358;E1358))","sit down","2"
"675476539746097","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1359;D1359;E1359))","sit down","2"
"675476559725712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1360;D1360;E1360))","sit down","2"
"675476579741405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1361;D1361;E1361))","sit down","2"
"675476600043020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1362;D1362;E1362))","sit down","2"
"675476619862866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1363;D1363;E1363))","sit down","2"
"675476639728405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1364;D1364;E1364))","sit down","2"
"675476659722251","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1365;D1365;E1365))","sit down","2"
"675476679778635","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1366;D1366;E1366))","sit down","2"
"675476699755558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1367;D1367;E1367))","sit down","2"
"675476719753789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1368;D1368;E1368))","sit down","2"
"675476739739174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1369;D1369;E1369))","sit down","2"
"675476759732328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1370;D1370;E1370))","sit down","2"
"675476779785020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1371;D1371;E1371))","sit down","2"
"675476799773558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1372;D1372;E1372))","sit down","2"
"675476819785789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1373;D1373;E1373))","sit down","2"
"675476839788866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1374;D1374;E1374))","sit down","2"
"675476859727635","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1375;D1375;E1375))","sit down","2"
"675476879721097","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1376;D1376;E1376))","sit down","2"
"675476899750328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1377;D1377;E1377))","sit down","2"
"675476919766482","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1378;D1378;E1378))","sit down","2"
"675476939775328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1379;D1379;E1379))","sit down","2"
"675476959729635","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1380;D1380;E1380))","sit down","2"
"675476979727174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1381;D1381;E1381))","sit down","2"
"675476999725789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1382;D1382;E1382))","sit down","2"
"675477019793482","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1383;D1383;E1383))","sit down","2"
"675477040355174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1384;D1384;E1384))","sit down","2"
"675477059824328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1385;D1385;E1385))","sit down","2"
"675477079732943","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1386;D1386;E1386))","sit down","2"
"675477099728405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1387;D1387;E1387))","sit down","2"
"675477119780943","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1388;D1388;E1388))","sit down","2"
"675477139867174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1389;D1389;E1389))","sit down","2"
"675477159751482","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1390;D1390;E1390))","sit down","2"
"675477179722174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1391;D1391;E1391))","sit down","2"
"675477199718174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1392;D1392;E1392))","sit down","2"
"675477219735328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1393;D1393;E1393))","sit down","2"
"675477239746789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1394;D1394;E1394))","sit down","2"
"675477259793174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1395;D1395;E1395))","sit down","2"
"675477279722866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1396;D1396;E1396))","sit down","2"
"675477299721405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1397;D1397;E1397))","sit down","2"
"675477319784097","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1398;D1398;E1398))","sit down","2"
"675477339750405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1399;D1399;E1399))","lay down","2"
"675477359779712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1400;D1400;E1400))","lay down","2"
"675477379726558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1401;D1401;E1401))","lay down","2"
"675477399723405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1402;D1402;E1402))","lay down","2"
"675477419726328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1403;D1403;E1403))","lay down","2"
"675477439782251","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1404;D1404;E1404))","lay down","2"
"675477459751866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1405;D1405;E1405))","lay down","2"
"675477479746251","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1406;D1406;E1406))","lay down","2"
"675477499719405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1407;D1407;E1407))","lay down","2"
"675477519726558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1408;D1408;E1408))","lay down","2"
"675477539755405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1409;D1409;E1409))","lay down","2"
"675477559768866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1410;D1410;E1410))","lay down","2"
"675477579755712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1411;D1411;E1411))","lay down","2"
"675477599729712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1412;D1412;E1412))","lay down","2"
"675477619751558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1413;D1413;E1413))","lay down","2"
"675477639851482","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1414;D1414;E1414))","lay down","2"
"675477659767635","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1415;D1415;E1415))","lay down","2"
"675477679771097","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1416;D1416;E1416))","lay down","2"
"675477699730020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1417;D1417;E1417))","lay down","2"
"675477719737558","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1418;D1418;E1418))","lay down","2"
"675477739740020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1419;D1419;E1419))","lay down","2"
"675477759779635","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1420;D1420;E1420))","lay down","2"
"675477780343789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1421;D1421;E1421))","lay down","2"
"675477799746174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1422;D1422;E1422))","lay down","2"
"675477819728943","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1423;D1423;E1423))","lay down","2"
"675477839725559","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1424;D1424;E1424))","lay down","2"
"675477859745789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1425;D1425;E1425))","lay down","2"
"675477880521405","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1426;D1426;E1426))","lay down","2"
"675477899787866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1427;D1427;E1427))","lay down","2"
"675477919730174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1428;D1428;E1428))","lay down","2"
"675477939726712","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1429;D1429;E1429))","lay down","2"
"675477959736251","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1430;D1430;E1430))","lay down","2"
"675477979787328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1431;D1431;E1431))","lay down","2"
"675477999868789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1432;D1432;E1432))","lay down","2"
"675478019758328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1433;D1433;E1433))","lay down","2"
"675478039728174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1434;D1434;E1434))","lay down","2"
"675478059727328","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1435;D1435;E1435))","lay down","2"
"675478079751482","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1436;D1436;E1436))","lay down","2"
"675478100364559","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1437;D1437;E1437))","lay down","2"
"675478119738789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1438;D1438;E1438))","lay down","2"
"675478139715020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1439;D1439;E1439))","lay down","2"
"675478159723020","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1440;D1440;E1440))","lay down","2"
"675478179788789","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1441;D1441;E1441))","lay down","2"
"675478200249943","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1442;D1442;E1442))","lay down","2"
"675478219780559","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1443;D1443;E1443))","lay down","2"
"675478239729174","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1444;D1444;E1444))","lay down","2"
"675478259742559","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1445;D1445;E1445))","lay down","2"
"675478279772866","0","0.766","0.459","9.807","=SQRT(SUMSQ(C1446;D1446;E1446))","lay down","2"
"675478299786712","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1447;D1447;E1447))","lay down","2"
"675478319770943","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1448;D1448;E1448))","lay down","2"
"675478339774635","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1449;D1449;E1449))","lay down","2"
"675478359731635","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1450;D1450;E1450))","lay down","2"
"675478379742943","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1451;D1451;E1451))","lay down","2"
"675478399753635","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1452;D1452;E1452))","lay down","2"
"675478419762635","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1453;D1453;E1453))","lay down","2"
"675478439807097","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1454;D1454;E1454))","lay down","2"
"675478459723482","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1455;D1455;E1455))","lay down","2"
"675478479722712","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1456;D1456;E1456))","lay down","2"
"675478499735559","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1457;D1457;E1457))","lay down","2"
"675478519768328","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1458;D1458;E1458))","lay down","2"
"675478539800328","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1459;D1459;E1459))","lay down","2"
"675478559731405","0","0.459","0.153","10.113","=SQRT(SUMSQ(C1460;D1460;E1460))","lay down","2"
"675478579743405","0","0.459","0.306","9.807","=SQRT(SUMSQ(C1461;D1461;E1461))","lay down","2"
"675478599773635","0","0.459","0.612","9.194","=SQRT(SUMSQ(C1462;D1462;E1462))","lay down","2"
"675478619757482","0","0.459","0.306","10.573","=SQRT(SUMSQ(C1463;D1463;E1463))","lay down","2"
"675478639760251","0","0.459","0.306","9.807","=SQRT(SUMSQ(C1464;D1464;E1464))","lay down","2"
"675478659717482","0","0.153","0.306","9.347","=SQRT(SUMSQ(C1465;D1465;E1465))","lay down","2"
"675478679735943","0","0.153","0.306","10.113","=SQRT(SUMSQ(C1466;D1466;E1466))","lay down","2"
"675478699736943","0","0.153","0.306","9.807","=SQRT(SUMSQ(C1467;D1467;E1467))","lay down","2"
"675478719818789","0","0.153","0.306","9.807","=SQRT(SUMSQ(C1468;D1468;E1468))","lay down","2"
"675478739782328","0","0.153","0.766","9.04","=SQRT(SUMSQ(C1469;D1469;E1469))","lay down","2"
"675478759741559","0","0.153","0.766","9.96","=SQRT(SUMSQ(C1470;D1470;E1470))","lay down","2"
"675478779730943","0","0.459","0.306","9.96","=SQRT(SUMSQ(C1471;D1471;E1471))","lay down","2"
"675478799729251","0","0.153","0.0","10.419","=SQRT(SUMSQ(C1472;D1472;E1472))","lay down","2"
"675478819747328","0","0.153","0.153","9.96","=SQRT(SUMSQ(C1473;D1473;E1473))","lay down","2"
"675478839763328","0","-0.306","0.153","9.96","=SQRT(SUMSQ(C1474;D1474;E1474))","lay down","2"
"675478859746328","0","-0.459","0.459","9.96","=SQRT(SUMSQ(C1475;D1475;E1475))","lay down","2"
"675478879727405","0","-0.459","0.306","9.96","=SQRT(SUMSQ(C1476;D1476;E1476))","lay down","2"
"675478899724866","0","0.153","0.306","9.96","=SQRT(SUMSQ(C1477;D1477;E1477))","lay down","2"
"675478919722405","0","0.306","0.306","9.96","=SQRT(SUMSQ(C1478;D1478;E1478))","lay down","2"
"675478939784174","0","0.306","0.612","9.5","=SQRT(SUMSQ(C1479;D1479;E1479))","lay down","2"
"675478959765559","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1480;D1480;E1480))","lay down","2"
"675478979794789","0","0.306","0.459","9.653","=SQRT(SUMSQ(C1481;D1481;E1481))","lay down","2"
"675478999723405","0","0.0","0.459","9.653","=SQRT(SUMSQ(C1482;D1482;E1482))","lay down","2"
"675479019736866","0","0.0","0.459","10.113","=SQRT(SUMSQ(C1483;D1483;E1483))","lay down","2"
"675479039784559","0","0.306","0.459","9.5","=SQRT(SUMSQ(C1484;D1484;E1484))","lay down","2"
"675479059859405","0","0.459","0.459","9.807","=SQRT(SUMSQ(C1485;D1485;E1485))","lay down","2"
"675479079740482","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1486;D1486;E1486))","lay down","2"
"675479099734328","0","0.766","0.153","9.807","=SQRT(SUMSQ(C1487;D1487;E1487))","lay down","2"
"675479119729251","0","0.459","0.153","10.113","=SQRT(SUMSQ(C1488;D1488;E1488))","lay down","2"
"675479140031405","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1489;D1489;E1489))","lay down","2"
"675479159757789","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1490;D1490;E1490))","lay down","2"
"675479179775174","0","0.153","0.153","9.807","=SQRT(SUMSQ(C1491;D1491;E1491))","lay down","2"
"675479199724789","0","0.459","0.153","10.113","=SQRT(SUMSQ(C1492;D1492;E1492))","lay down","2"
"675479219729020","0","0.459","0.153","9.96","=SQRT(SUMSQ(C1493;D1493;E1493))","lay down","2"
"675479239822482","0","0.766","0.153","9.96","=SQRT(SUMSQ(C1494;D1494;E1494))","lay down","2"
"675479259783789","0","0.766","0.153","9.96","=SQRT(SUMSQ(C1495;D1495;E1495))","lay down","2"
"675479279789405","0","0.766","0.153","9.96","=SQRT(SUMSQ(C1496;D1496;E1496))","lay down","2"
"675479299754636","0","0.766","-0.153","10.266","=SQRT(SUMSQ(C1497;D1497;E1497))","lay down","2"
"675479319733174","0","0.766","0.0","9.807","=SQRT(SUMSQ(C1498;D1498;E1498))","lay down","2"
"675479339743636","0","0.766","0.306","9.807","=SQRT(SUMSQ(C1499;D1499;E1499))","lay down","2"
"675479359808559","0","0.766","0.153","9.807","=SQRT(SUMSQ(C1500;D1500;E1500))","lay down","2"
"675479380560405","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1501;D1501;E1501))","lay down","2"
"675479399756712","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1502;D1502;E1502))","lay down","2"
"675479419725943","0","0.459","0.153","9.807","=SQRT(SUMSQ(C1503;D1503;E1503))","lay down","2"
"675479439804482","0","0.153","0.153","9.807","=SQRT(SUMSQ(C1504;D1504;E1504))","lay down","2"
"675479459749712","0","0.306","0.153","9.807","=SQRT(SUMSQ(C1505;D1505;E1505))","lay down","2"
"675479480103559","0","0.306","0.612","9.807","=SQRT(SUMSQ(C1506;D1506;E1506))","lay down","2"
"675479499750405","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1507;D1507;E1507))","lay down","2"
"675479519729943","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1508;D1508;E1508))","lay down","2"
"675479539730559","0","0.306","0.153","9.807","=SQRT(SUMSQ(C1509;D1509;E1509))","lay down","2"
"675479559805636","0","0.306","0.306","9.807","=SQRT(SUMSQ(C1510;D1510;E1510))","lay down","2"
"675479579740405","0","0.306","0.306","10.113","=SQRT(SUMSQ(C1511;D1511;E1511))","lay down","2"
"675479600038866","0","0.0","0.306","9.807","=SQRT(SUMSQ(C1512;D1512;E1512))","lay down","2"
"675479619728559","0","0.153","0.306","9.96","=SQRT(SUMSQ(C1513;D1513;E1513))","lay down","2"
"675479639724943","0","0.153","0.306","9.96","=SQRT(SUMSQ(C1514;D1514;E1514))","lay down","2"
"675479659725405","0","0.459","0.306","9.96","=SQRT(SUMSQ(C1515;D1515;E1515))","lay down","2"
"675479679795712","0","0.306","0.612","9.96","=SQRT(SUMSQ(C1516;D1516;E1516))","lay down","2"
"675479699750866","0","0.306","0.766","9.96","=SQRT(SUMSQ(C1517;D1517;E1517))","lay down","2"
"675479719757789","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1518;D1518;E1518))","lay down","2"
"675479739762559","0","0.0","0.459","9.96","=SQRT(SUMSQ(C1519;D1519;E1519))","lay down","2"
"675479759734482","0","-0.153","0.459","10.266","=SQRT(SUMSQ(C1520;D1520;E1520))","lay down","2"
"675479779771097","0","-0.153","0.459","10.113","=SQRT(SUMSQ(C1521;D1521;E1521))","lay down","2"
"675479800069789","0","0.153","0.459","10.113","=SQRT(SUMSQ(C1522;D1522;E1522))","lay down","2"
"675479819754712","0","0.306","0.459","10.113","=SQRT(SUMSQ(C1523;D1523;E1523))","lay down","2"
"675479839744097","0","0.306","0.459","9.653","=SQRT(SUMSQ(C1524;D1524;E1524))","lay down","2"
"675479859728712","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1525;D1525;E1525))","lay down","2"
"675479879725097","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1526;D1526;E1526))","lay down","2"
"675479899814943","0","0.306","0.459","9.653","=SQRT(SUMSQ(C1527;D1527;E1527))","lay down","2"
"675479919777636","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1528;D1528;E1528))","lay down","2"
"675479940517712","0","0.612","0.459","9.5","=SQRT(SUMSQ(C1529;D1529;E1529))","lay down","2"
"675479959715712","0","0.766","0.459","9.653","=SQRT(SUMSQ(C1530;D1530;E1530))","lay down","2"
"675479979728712","0","0.766","0.459","9.653","=SQRT(SUMSQ(C1531;D1531;E1531))","lay down","2"
"675479999774712","0","0.459","0.459","9.653","=SQRT(SUMSQ(C1532;D1532;E1532))","lay down","2"
"675480019739482","0","0.459","0.459","9.653","=SQRT(SUMSQ(C1533;D1533;E1533))","lay down","2"
"675480039735943","0","0.459","0.459","9.653","=SQRT(SUMSQ(C1534;D1534;E1534))","lay down","2"
"675480059725097","0","0.459","0.459","9.653","=SQRT(SUMSQ(C1535;D1535;E1535))","lay down","2"
"675480079727251","0","0.153","0.459","9.96","=SQRT(SUMSQ(C1536;D1536;E1536))","lay down","2"
"675480099757328","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1537;D1537;E1537))","lay down","2"
"675480120157789","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1538;D1538;E1538))","lay down","2"
"675480139761174","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1539;D1539;E1539))","lay down","2"
"675480159723943","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1540;D1540;E1540))","lay down","2"
"675480179755328","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1541;D1541;E1541))","lay down","2"
"675480199722943","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1542;D1542;E1542))","lay down","2"
"675480219802636","0","0.306","0.459","9.653","=SQRT(SUMSQ(C1543;D1543;E1543))","lay down","2"
"675480239774020","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1544;D1544;E1544))","lay down","2"
"675480259761097","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1545;D1545;E1545))","lay down","2"
"675480279751251","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1546;D1546;E1546))","lay down","2"
"675480299728712","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1547;D1547;E1547))","lay down","2"
"675480319792712","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1548;D1548;E1548))","lay down","2"
"675480339856866","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1549;D1549;E1549))","lay down","2"
"675480359782559","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1550;D1550;E1550))","lay down","2"
"675480379723020","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1551;D1551;E1551))","lay down","2"
"675480399728636","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1552;D1552;E1552))","lay down","2"
"675480420040328","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1553;D1553;E1553))","lay down","2"
"675480439942713","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1554;D1554;E1554))","lay down","2"
"675480459783251","0","0.612","0.459","9.807","=SQRT(SUMSQ(C1555;D1555;E1555))","lay down","2"
"675480479730713","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1556;D1556;E1556))","lay down","2"
"675480499727789","0","0.306","0.459","9.807","=SQRT(SUMSQ(C1557;D1557;E1557))","lay down","2"
"675480519727251","0","0.306","0.459","10.113","=SQRT(SUMSQ(C1558;D1558;E1558))","lay down","2"
"675480539782020","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1559;D1559;E1559))","lay down","2"
"675480559776251","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1560;D1560;E1560))","lay down","2"
"675480579740713","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1561;D1561;E1561))","lay down","2"
"675480599726405","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1562;D1562;E1562))","lay down","2"
"675480619725866","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1563;D1563;E1563))","lay down","2"
"675480639764251","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1564;D1564;E1564))","lay down","2"
"675480659746713","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1565;D1565;E1565))","lay down","2"
"675480679734559","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1566;D1566;E1566))","lay down","2"
"675480699717020","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1567;D1567;E1567))","lay down","2"
"675480719717482","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1568;D1568;E1568))","lay down","2"
"675480739795251","0","0.306","0.459","9.96","=SQRT(SUMSQ(C1569;D1569;E1569))","lay down","2"
"675480760053866","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1570;D1570;E1570))","lay down","2"
"675480779803482","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1571;D1571;E1571))","lay down","2"
"675480799729943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1572;D1572;E1572))","lay down","2"
"675480819743559","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1573;D1573;E1573))","lay down","2"
"675480839744251","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1574;D1574;E1574))","lay down","2"
"675480859978866","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1575;D1575;E1575))","lay down","2"
"675480881835020","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1576;D1576;E1576))","lay down","2"
"675480899735866","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1577;D1577;E1577))","lay down","2"
"675480919735789","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1578;D1578;E1578))","lay down","2"
"675480939714174","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1579;D1579;E1579))","lay down","2"
"675480959736482","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1580;D1580;E1580))","lay down","2"
"675480979775405","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1581;D1581;E1581))","lay down","2"
"675480999729636","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1582;D1582;E1582))","lay down","2"
"675481019720559","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1583;D1583;E1583))","lay down","2"
"675481039730482","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1584;D1584;E1584))","lay down","2"
"675481061180713","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1585;D1585;E1585))","lay down","2"
"675481079779713","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1586;D1586;E1586))","lay down","2"
"675481099782713","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1587;D1587;E1587))","lay down","2"
"675481119747020","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1588;D1588;E1588))","lay down","2"
"675481139797020","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1589;D1589;E1589))","lay down","2"
"675481159721405","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1590;D1590;E1590))","lay down","2"
"675481179766943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1591;D1591;E1591))","lay down","2"
"675481200315174","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1592;D1592;E1592))","lay down","2"
"675481219725943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1593;D1593;E1593))","lay down","2"
"675481239727020","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1594;D1594;E1594))","lay down","2"
"675481259732559","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1595;D1595;E1595))","lay down","2"
"675481279795097","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1596;D1596;E1596))","lay down","2"
"675481300082559","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1597;D1597;E1597))","lay down","2"
"675481319749636","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1598;D1598;E1598))","lay down","2"
"675481339751636","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1599;D1599;E1599))","sit up","2"
"675481359734789","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1600;D1600;E1600))","sit up","2"
"675481379767328","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1601;D1601;E1601))","sit up","2"
"675481399769943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1602;D1602;E1602))","sit up","2"
"675481419782943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1603;D1603;E1603))","sit up","2"
"675481439728943","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1604;D1604;E1604))","sit up","2"
"675481459734482","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1605;D1605;E1605))","sit up","2"
"675481479754174","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1606;D1606;E1606))","sit up","2"
"675481499778251","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1607;D1607;E1607))","sit up","2"
"675481519752789","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1608;D1608;E1608))","sit up","2"
"675481539750328","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1609;D1609;E1609))","sit up","2"
"675481559729866","0","0.459","0.459","9.96","=SQRT(SUMSQ(C1610;D1610;E1610))","sit up","2"
