"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Magnitude","Label","Cycle"
"674219052453376","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1795;D1795;E1795))","sit up","2"
"674219072455761","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1796;D1796;E1796))","sit up","2"
"674219092524992","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1797;D1797;E1797))","sit up","2"
"674219112597376","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1798;D1798;E1798))","sit up","2"
"674219132520222","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1799;D1799;E1799))","stand up","2"
"674219152452376","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1800;D1800;E1800))","stand up","2"
"674219172469453","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1801;D1801;E1801))","stand up","2"
"674219192933376","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1802;D1802;E1802))","stand up","2"
"674219213369453","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1803;D1803;E1803))","stand up","2"
"674219232734299","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1804;D1804;E1804))","stand up","2"
"674219252457684","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1805;D1805;E1805))","stand up","2"
"674219272457530","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1806;D1806;E1806))","stand up","2"
"674219292495146","0","-0.612","-2.451","9.653","=SQRT(SUMSQ(C1807;D1807;E1807))","stand up","2"
"674219313187530","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1808;D1808;E1808))","stand up","2"
"674219332528530","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1809;D1809;E1809))","stand up","2"
"674219352476992","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1810;D1810;E1810))","stand up","2"
"674219372478376","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1811;D1811;E1811))","stand up","2"
"674219392456069","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1812;D1812;E1812))","stand up","2"
"674219412530299","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1813;D1813;E1813))","stand up","2"
"674219433969761","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1814;D1814;E1814))","stand up","2"
"674219452473376","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1815;D1815;E1815))","stand up","2"
"674219472446838","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1816;D1816;E1816))","stand up","2"
"674219492480069","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1817;D1817;E1817))","stand up","2"
"674219512719915","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1818;D1818;E1818))","stand up","2"
"674219532523453","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1819;D1819;E1819))","stand up","2"
"674219552498684","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1820;D1820;E1820))","stand up","2"
"674219572449299","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1821;D1821;E1821))","stand up","2"
"674219592450915","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1822;D1822;E1822))","stand up","2"
"674219612471376","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1823;D1823;E1823))","stand up","2"
"674219632480607","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1824;D1824;E1824))","stand up","2"
"674219652505223","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1825;D1825;E1825))","stand up","2"
"674219672449761","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1826;D1826;E1826))","stand up","2"
"674219692481992","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1827;D1827;E1827))","stand up","2"
"674219712483453","0","-0.612","-2.298","9.653","=SQRT(SUMSQ(C1828;D1828;E1828))","stand up","2"
"674219732522223","0","-0.612","-2.298","9.347","=SQRT(SUMSQ(C1829;D1829;E1829))","stand up","2"
"674219752479992","0","-0.612","-2.298","9.347","=SQRT(SUMSQ(C1830;D1830;E1830))","stand up","2"
"674219772462530","0","-0.612","-2.298","9.96","=SQRT(SUMSQ(C1831;D1831;E1831))","stand up","2"
"674219792472838","0","-0.612","-3.217","10.573","=SQRT(SUMSQ(C1832;D1832;E1832))","stand up","2"
"674219812469607","0","0.0","-3.371","10.419","=SQRT(SUMSQ(C1833;D1833;E1833))","stand up","2"
"674219832477223","0","0.0","-2.911","10.419","=SQRT(SUMSQ(C1834;D1834;E1834))","stand up","2"
"674219852521915","0","0.0","-3.371","11.032","=SQRT(SUMSQ(C1835;D1835;E1835))","stand up","2"
"674219872507453","0","-0.919","-3.524","11.032","=SQRT(SUMSQ(C1836;D1836;E1836))","stand up","2"
"674219892456607","0","-1.532","-2.911","10.266","=SQRT(SUMSQ(C1837;D1837;E1837))","stand up","2"
"674219912455915","0","-1.838","-2.145","9.96","=SQRT(SUMSQ(C1838;D1838;E1838))","stand up","2"
"674219932465761","0","-1.532","-1.992","9.96","=SQRT(SUMSQ(C1839;D1839;E1839))","stand up","2"
"674219952467069","0","-1.379","-1.532","9.5","=SQRT(SUMSQ(C1840;D1840;E1840))","stand up","2"
"674219972491069","0","-1.379","-1.072","8.887","=SQRT(SUMSQ(C1841;D1841;E1841))","stand up","2"
"674219992473761","0","-1.379","-0.459","9.653","=SQRT(SUMSQ(C1842;D1842;E1842))","stand up","2"
"674220012453069","0","-1.379","-0.459","8.734","=SQRT(SUMSQ(C1843;D1843;E1843))","stand up","2"
"674220032452376","0","-0.766","0.0","8.121","=SQRT(SUMSQ(C1844;D1844;E1844))","stand up","2"
"674220052500915","0","-0.306","1.072","8.274","=SQRT(SUMSQ(C1845;D1845;E1845))","stand up","2"
"674220072482453","0","-1.072","0.306","8.887","=SQRT(SUMSQ(C1846;D1846;E1846))","stand up","2"
"674220092522223","0","-1.072","-0.306","10.573","=SQRT(SUMSQ(C1847;D1847;E1847))","stand up","2"
"674220112453223","0","-0.766","-0.459","9.5","=SQRT(SUMSQ(C1848;D1848;E1848))","stand up","2"
"674220132451299","0","-0.612","-0.459","9.347","=SQRT(SUMSQ(C1849;D1849;E1849))","stand up","2"
"674220153898069","0","-0.919","-0.459","9.653","=SQRT(SUMSQ(C1850;D1850;E1850))","stand up","2"
"674220172503607","0","-0.919","-0.459","10.113","=SQRT(SUMSQ(C1851;D1851;E1851))","stand up","2"
"674220193851530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1852;D1852;E1852))","stand up","2"
"674220212451530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1853;D1853;E1853))","stand up","2"
"674220232459453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1854;D1854;E1854))","stand up","2"
"674220252469761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1855;D1855;E1855))","stand up","2"
"674220273395453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1856;D1856;E1856))","stand up","2"
"674220296602453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1857;D1857;E1857))","stand up","2"
"674220312569376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1858;D1858;E1858))","stand up","2"
"674220332505299","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1859;D1859;E1859))","stand up","2"
"674220352476684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1860;D1860;E1860))","stand up","2"
"674220372515530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1861;D1861;E1861))","stand up","2"
"674220392470761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1862;D1862;E1862))","stand up","2"
"674220412456530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1863;D1863;E1863))","stand up","2"
"674220432451146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1864;D1864;E1864))","stand up","2"
"674220452463223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1865;D1865;E1865))","stand up","2"
"674220472645146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1866;D1866;E1866))","stand up","2"
"674220492500992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1867;D1867;E1867))","stand up","2"
"674220512511684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1868;D1868;E1868))","stand up","2"
"674220532467299","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1869;D1869;E1869))","stand up","2"
"674220552475530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1870;D1870;E1870))","stand up","2"
"674220572457838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1871;D1871;E1871))","stand up","2"
"674220592478223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1872;D1872;E1872))","stand up","2"
"674220612472761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1873;D1873;E1873))","stand up","2"
"674220632470838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1874;D1874;E1874))","stand up","2"
"674220652460069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1875;D1875;E1875))","stand up","2"
"674220672447838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1876;D1876;E1876))","stand up","2"
"674220692492146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1877;D1877;E1877))","stand up","2"
"674220712487069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1878;D1878;E1878))","stand up","2"
"674220732462146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1879;D1879;E1879))","stand up","2"
"674220752460069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1880;D1880;E1880))","stand up","2"
"674220772450684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1881;D1881;E1881))","stand up","2"
"674220792632607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1882;D1882;E1882))","stand up","2"
"674220812694223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1883;D1883;E1883))","stand up","2"
"674220832502299","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1884;D1884;E1884))","stand up","2"
"674220852447607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1885;D1885;E1885))","stand up","2"
"674220872465684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1886;D1886;E1886))","stand up","2"
"674220892490992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1887;D1887;E1887))","stand up","2"
"674220913506223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1888;D1888;E1888))","stand up","2"
"674220932543069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1889;D1889;E1889))","stand up","2"
"674220952464069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1890;D1890;E1890))","stand up","2"
"674220972452992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1891;D1891;E1891))","stand up","2"
"674220992454376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1892;D1892;E1892))","stand up","2"
"674221012542838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1893;D1893;E1893))","stand up","2"
"674221032483607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1894;D1894;E1894))","stand up","2"
"674221052520838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1895;D1895;E1895))","stand up","2"
"674221072478069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1896;D1896;E1896))","stand up","2"
"674221092489300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1897;D1897;E1897))","stand up","2"
"674221112487069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1898;D1898;E1898))","stand up","2"
"674221132758992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1899;D1899;E1899))","stand up","2"
"674221152500915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1900;D1900;E1900))","stand up","2"
"674221172473376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1901;D1901;E1901))","stand up","2"
"674221192464300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1902;D1902;E1902))","stand up","2"
"674221212472530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1903;D1903;E1903))","stand up","2"
"674221232488761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1904;D1904;E1904))","stand up","2"
"674221252499300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1905;D1905;E1905))","stand up","2"
"674221272470300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1906;D1906;E1906))","stand up","2"
"674221292456146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1907;D1907;E1907))","stand up","2"
"674221312490146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1908;D1908;E1908))","stand up","2"
"674221332525376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1909;D1909;E1909))","stand up","2"
"674221352466684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1910;D1910;E1910))","stand up","2"
"674221372481684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1911;D1911;E1911))","stand up","2"
"674221392456453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1912;D1912;E1912))","stand up","2"
"674221412676146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1913;D1913;E1913))","stand up","2"
"674221432523530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1914;D1914;E1914))","stand up","2"
"674221453847453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1915;D1915;E1915))","stand up","2"
"674221472501530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1916;D1916;E1916))","stand up","2"
"674221492456607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1917;D1917;E1917))","stand up","2"
"674221512454453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1918;D1918;E1918))","stand up","2"
"674221532469761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1919;D1919;E1919))","stand up","2"
"674221553396300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1920;D1920;E1920))","stand up","2"
"674221572516530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1921;D1921;E1921))","stand up","2"
"674221592455376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1922;D1922;E1922))","stand up","2"
"674221612455761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1923;D1923;E1923))","stand up","2"
"674221632467453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1924;D1924;E1924))","stand up","2"
"674221652493838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1925;D1925;E1925))","stand up","2"
"674221672488376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1926;D1926;E1926))","stand up","2"
"674221692480300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1927;D1927;E1927))","stand up","2"
"674221712457069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1928;D1928;E1928))","stand up","2"
"674221732458146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1929;D1929;E1929))","stand up","2"
"674221752509838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1930;D1930;E1930))","stand up","2"
"674221772518223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1931;D1931;E1931))","stand up","2"
"674221792498607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1932;D1932;E1932))","stand up","2"
"674221812472530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1933;D1933;E1933))","stand up","2"
"674221832454915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1934;D1934;E1934))","stand up","2"
"674221852460915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1935;D1935;E1935))","stand up","2"
"674221872925761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1936;D1936;E1936))","stand up","2"
"674221892527069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1937;D1937;E1937))","stand up","2"
"674221912451838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1938;D1938;E1938))","stand up","2"
"674221932464761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1939;D1939;E1939))","stand up","2"
"674221952686300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1940;D1940;E1940))","stand up","2"
"674221972471069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1941;D1941;E1941))","stand up","2"
"674221993243530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1942;D1942;E1942))","stand up","2"
"674222012447992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1943;D1943;E1943))","stand up","2"
"674222032443684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1944;D1944;E1944))","stand up","2"
"674222052451376","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1945;D1945;E1945))","stand up","2"
"674222072526992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1946;D1946;E1946))","stand up","2"
"674222093922992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1947;D1947;E1947))","stand up","2"
"674222112462223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1948;D1948;E1948))","stand up","2"
"674222132452530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1949;D1949;E1949))","stand up","2"
"674222152454223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1950;D1950;E1950))","stand up","2"
"674222172461684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1951;D1951;E1951))","stand up","2"
"674222192511992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1952;D1952;E1952))","stand up","2"
"674222212718530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1953;D1953;E1953))","stand up","2"
"674222232469530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1954;D1954;E1954))","stand up","2"
"674222252457915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1955;D1955;E1955))","stand up","2"
"674222272475223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1956;D1956;E1956))","stand up","2"
"674222292483146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1957;D1957;E1957))","stand up","2"
"674222314437300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1958;D1958;E1958))","stand up","2"
"674222332516992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1959;D1959;E1959))","stand up","2"
"674222352454992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1960;D1960;E1960))","stand up","2"
"674222372466684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1961;D1961;E1961))","stand up","2"
"674222392497223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1962;D1962;E1962))","stand up","2"
"674222412994530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1963;D1963;E1963))","stand up","2"
"674222432476300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1964;D1964;E1964))","stand up","2"
"674222452455761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1965;D1965;E1965))","stand up","2"
"674222472456607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1966;D1966;E1966))","stand up","2"
"674222492462607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1967;D1967;E1967))","stand up","2"
"674222512833607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1968;D1968;E1968))","stand up","2"
"674222532512607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1969;D1969;E1969))","stand up","2"
"674222552483146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1970;D1970;E1970))","stand up","2"
"674222572469069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1971;D1971;E1971))","stand up","2"
"674222592481992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1972;D1972;E1972))","stand up","2"
"674222614049377","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1973;D1973;E1973))","stand up","2"
"674222634591992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1974;D1974;E1974))","stand up","2"
"674222652488838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1975;D1975;E1975))","stand up","2"
"674222672460838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1976;D1976;E1976))","stand up","2"
"674222692448146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1977;D1977;E1977))","stand up","2"
"674222712584453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1978;D1978;E1978))","stand up","2"
"674222732476300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1979;D1979;E1979))","stand up","2"
"674222752500838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1980;D1980;E1980))","stand up","2"
"674222772459223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1981;D1981;E1981))","stand up","2"
"674222792452453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1982;D1982;E1982))","stand up","2"
"674222812620607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1983;D1983;E1983))","stand up","2"
"674222832515684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1984;D1984;E1984))","stand up","2"
"674222853317453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1985;D1985;E1985))","stand up","2"
"674222872470146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1986;D1986;E1986))","stand up","2"
"674222892451607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1987;D1987;E1987))","stand up","2"
"674222912475761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1988;D1988;E1988))","stand up","2"
"674222932479530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1989;D1989;E1989))","stand up","2"
"674222952459684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1990;D1990;E1990))","stand up","2"
"674222972470838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1991;D1991;E1991))","stand up","2"
"674222992459377","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1992;D1992;E1992))","stand up","2"
"674223012452761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1993;D1993;E1993))","stand up","2"
"674223032546223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1994;D1994;E1994))","stand up","2"
"674223052641069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1995;D1995;E1995))","stand up","2"
"674223072505992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1996;D1996;E1996))","stand up","2"
"674223092473377","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1997;D1997;E1997))","stand up","2"
"674223112457838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1998;D1998;E1998))","stand up","2"
"674223132704223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C1999;D1999;E1999))","stand up","2"
"674223153403377","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2000;D2000;E2000))","none","3"
"674223172463761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2001;D2001;E2001))","none","3"
"674223192453684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2002;D2002;E2002))","none","3"
"674223212453146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2003;D2003;E2003))","none","3"
"674223232459992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2004;D2004;E2004))","none","3"
"674223252499761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2005;D2005;E2005))","none","3"
"674223274158684","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2006;D2006;E2006))","none","3"
"674223292473992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2007;D2007;E2007))","none","3"
"674223312481453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2008;D2008;E2008))","none","3"
"674223332511838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2009;D2009;E2009))","none","3"
"674223352509453","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2010;D2010;E2010))","none","3"
"674223372476761","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2011;D2011;E2011))","none","3"
"674223392462530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2012;D2012;E2012))","none","3"
"674223412451607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2013;D2013;E2013))","none","3"
"674223432454915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2014;D2014;E2014))","none","3"
"674223452602300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2015;D2015;E2015))","none","3"
"674223472864992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2016;D2016;E2016))","none","3"
"674223492534223","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2017;D2017;E2017))","none","3"
"674223512702530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2018;D2018;E2018))","none","3"
"674223532459838","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2019;D2019;E2019))","none","3"
"674223552461454","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2020;D2020;E2020))","none","3"
"674223572495607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2021;D2021;E2021))","none","3"
"674223592512915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2022;D2022;E2022))","none","3"
"674223612510607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2023;D2023;E2023))","none","3"
"674223632452992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2024;D2024;E2024))","none","3"
"674223652446992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2025;D2025;E2025))","none","3"
"674223672488300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2026;D2026;E2026))","none","3"
"674223692465915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2027;D2027;E2027))","none","3"
"674223712475300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2028;D2028;E2028))","none","3"
"674223732455530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2029;D2029;E2029))","none","3"
"674223752454992","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2030;D2030;E2030))","none","3"
"674223772664915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2031;D2031;E2031))","none","3"
"674223792504915","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2032;D2032;E2032))","none","3"
"674223812521146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2033;D2033;E2033))","none","3"
"674223832476454","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2034;D2034;E2034))","none","3"
"674223852477146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2035;D2035;E2035))","none","3"
"674223872468607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2036;D2036;E2036))","none","3"
"674223892479069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2037;D2037;E2037))","none","3"
"674223913379300","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2038;D2038;E2038))","none","3"
"674223932452530","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2039;D2039;E2039))","none","3"
"674223952451607","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2040;D2040;E2040))","none","3"
"674223972462454","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2041;D2041;E2041))","none","3"
"674223992553377","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2042;D2042;E2042))","none","3"
"674224012465069","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2043;D2043;E2043))","none","3"
"674224032510146","0","-0.919","-0.459","9.807","=SQRT(SUMSQ(C2044;D2044;E2044))","none","3"
